X,Y,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,City,State,addrtype,addrlocat
-78.7803290017887,35.7729159948574,109 Kylie Savannah Court,Medcon Place,1725,2000,3,2,0,Detached,"$257,500","$257,500",0-.25 Acres,7,0,0.09505,"$234,747.00",No,1,2,0,0,NA,Cary,NC,place
-78.7518795102041,35.767352122449,1237 E Springhill Court,Walnut Ridge,2835,1974,4,2,1,Detached,"$257,900","$257,900",.26-.5 Acres,13,237,0.95,"$302,745.00",No,1,1,4,4,NA,Cary,NC,place
-78.7777173910755,35.8072372599313,110 Bishop Court,Royal Oaks,1824,1984,4,2,1,Detached,"$260,000","$258,000",.26-.5 Acres,7,1060,0.99,"$247,960.00",No,1,0,6,6,NA,Cary,NC,place
-78.868850946713,35.810875,213 Sawgrass Hill Court,Heritage Pines,1878,2003,2,2,0,Attached,"$265,000","$259,000",0-.25 Acres,6,0,0.9845,"$266,063.00",No,1,2,77,77,NA,Cary,NC,place
-78.7785061818182,35.7526615909091,115 Lacoste Lane,Wimbledon,1599,1990,3,2,1,Detached,"$259,000","$259,000",0-.25 Acres,5,0,0.928,"$215,968.00",No,1,2,4,4,NA,Cary,NC,place
-78.9069195413458,35.8136799187306,521 Portstewart Drive,Cary Park,2056,2016,4,4,1,Attached,"$266,730","$259,703",0-.25 Acres,9,0,0.98,$0.00,Yes,0,0,153,153,NA,Cary,NC,place
-78.857324721711,35.77235875,103 Old Dock Trail,Park Village,1698,1996,3,2,1,Detached,"$254,900","$259,900",0-.25 Acres,7,0,0.9505,"$237,155.00",No,1,1,4,4,NA,Cary,NC,building
-78.800269,35.75878,203 Leeward Court,Kildaire Farms,2466,1988,3,2,1,Detached,"$260,000","$260,000",0-.25 Acres,7,0,0.957,"$293,614.00",No,1,2,62,62,NA,Cary,NC,place
-78.779674,35.752716,104 Connors Circle,Wimbledon,1665,1994,4,2,0,Detached,"$260,000","$260,000",0-.25 Acres,6,0,0.9845,"$235,784.00",No,1,0,6,6,NA,Cary,NC,place
-78.7932364854193,35.7586051289858,510 Lochness Lane,Kildaire Farms,1568,1977,3,2,0,Detached,"$260,000","$260,000",.26-.5 Acres,7,609,0.9505,"$212,905.00",No,1,0,4,4,NA,Cary,NC,place
-78.9069479065474,35.8137416639761,513 Portstewart Drive,Cary Park,2061,2016,4,4,1,Attached,"$268,198","$260,198",0-.25 Acres,9,0,1.464,$0.00,Yes,0,0,14,14,NA,Cary,NC,place
-78.812472,35.783429,101 CAVENDISH Drive,Hampstead Park,1651,1986,3,2,1,Detached,"$259,000","$260,500",.26-.5 Acres,8,0,0.9845,"$217,756.00",No,1,0,4,4,NA,Cary,NC,place
-78.7550835403816,35.7733941524498,1023 Ivy Lane,Ivy Meadows,2074,1972,4,2,1,Detached,"$265,000","$261,000",.26-.5 Acres,8,0,0.96,"$188,548.00",No,1,1,76,0,NA,Cary,NC,place
-78.8022815289904,35.7818611882676,105 Stoneford Court,EdgeHill Farms,1693,1987,3,2,1,Detached,"$249,500","$261,300",0-.25 Acres,6,0,0.9505,"$209,688.00",No,1,0,3,3,NA,Cary,NC,place
-78.77214782591,35.7820667680117,114 Penny Lane,Coronado Village,1573,1978,3,2,0,Detached,"$250,000","$261,500",.26-.5 Acres,6,0,0.98,"$234,995.00",No,1,2,4,4,NA,Cary,NC,place
-78.8061405916898,35.7688707003906,920 Balmoral Drive,Scottish Hills,1807,1989,3,2,1,Detached,"$249,900","$261,500",0-.25 Acres,7,0,0.9845,"$191,542.00",No,1,0,4,4,NA,Cary,NC,place
-78.7948024708823,35.8142544791322,129 W Skyhawk Drive,Silvercrest,1623,1990,3,2,0,Detached,"$249,900","$261,500",0-.25 Acres,7,0,0.9505,"$219,415.00",No,1,2,4,4,NA,Cary,NC,place
-78.7414265,35.7489735,4021 Yellowfield Way,Creekside at Tryon Village,1868,2011,3,3,1,Attached,"$262,000","$262,000",0-.25 Acres,5,0,0.9505,"$239,242.00",No,1,2,4,4,NA,Cary,NC,place
-78.7687406539309,35.7820421932401,420 Holtz Lane,Iron Gate,1487,1978,3,2,0,Detached,"$250,000","$262,000",.26-.5 Acres,6,216,0.9505,"$206,049.00",No,1,0,2,2,NA,Cary,NC,place
-78.8510070926148,35.7751978,210 Mint Hill Drive,Park Village,1716,1994,3,2,1,Detached,"$259,900","$262,000",0-.25 Acres,7,0,0.864,"$234,280.00",No,1,1,2,2,NA,Cary,NC,building
-78.9063629,35.8135785,315 Rosapenna Lane,Cary Park,2060,2016,4,4,1,Attached,"$264,975","$262,326",0-.25 Acres,9,0,1.464,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.8214550603546,35.7584838783508,202 Dundalk Way,Kilarney Woods,1978,1979,4,2,1,Detached,"$259,900","$262,400",.26-.5 Acres,8,0,0.9505,"$201,790.00",No,1,0,39,39,NA,Cary,NC,place
-78.9069124500454,35.8136644824192,523 Portstewart Drive,Cary Park,2060,2016,4,4,1,Attached,"$270,871","$262,871",0-.25 Acres,9,0,1.464,$0.00,Yes,0,0,15,15,NA,Cary,NC,place
-78.9060242,35.8129161,111 Ballyliffen Lane,Cary Park,2062,2016,4,4,1,Attached,"$269,925","$262,925",0-.25 Acres,9,0,1.484,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.910212969169,35.8315492651108,4127 Overcup Oak Lane,Amberly,1785,2013,3,2,1,Attached,"$265,000","$263,000",0-.25 Acres,6,0,0.9505,"$253,910.00",No,1,2,3,3,NA,Cary,NC,place
-78.9060242,35.8129161,117 Ballyliffen Lane,Cary Park,2055,2016,4,4,1,Attached,"$263,460","$263,460",0-.25 Acres,9,0,1.464,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.9116653199283,35.8427200927608,832 Finnbar Drive,Carolina Preserve,1342,2011,2,2,0,Attached,"$271,000","$265,000",0-.25 Acres,6,0,0.983,"$210,686.00",No,0,2,21,21,NA,Cary,NC,place
-78.7557959500523,35.7478802051382,204 Durington Place,Wellington Place,2084,1990,4,2,1,Detached,"$270,000","$265,000",0-.25 Acres,8,0,0.95,"$252,216.00",No,1,2,62,62,NA,Cary,NC,place
-78.8005857611923,35.7944658228034,109 Brass Ring Court,Carrousel Park,2012,1994,3,2,1,Detached,"$270,000","$265,000",0-.25 Acres,8,0,0.95,"$239,239.00",No,1,2,8,8,NA,Cary,NC,place
-78.9131726547575,35.8251645169863,1131 Seattle Slew Lane,Washington Sq at Amberly,1628,2008,2,2,0,Attached,"$265,000","$265,000",0-.25 Acres,7,0,0.89,"$249,618.00",No,0,2,166,166,NA,Cary,NC,place
-78.9060242,35.8129161,107 Ballyliffen Lane,Cary Park,2058,2016,4,4,1,Attached,"$265,334","$265,334",0-.25 Acres,9,0,0.098,"$265,000.00",Yes,0,0,0,0,NA,Cary,NC,highway
-78.7794618494253,35.7956580899681,724 Kornegay Place,Northwoods,2917,1976,5,3,0,Detached,"$274,000","$266,000",.26-.5 Acres,11,0,0.9505,"$238,196.00",No,1,0,10,10,NA,Cary,NC,place
-78.7740337708002,35.7989539372021,305 Gregory Drive,Northwoods,2486,1986,3,2,2,Detached,"$269,900","$266,000",.26-.5 Acres,10,0,0.6145,"$240,202.00",No,1,2,49,49,NA,Cary,NC,place
-78.9063629,35.8135785,313 Rosapenna Lane,Cary Park,2058,2016,4,4,1,Attached,"$274,877","$267,000",0-.25 Acres,9,0,0.98,$0.00,Yes,0,0,118,118,NA,Cary,NC,highway
-78.803594,35.764079,1201 Balmoral Drive,Scottish Hills,1767,1971,3,2,0,Detached,"$260,000","$267,000",.26-.5 Acres,7,0,0.9505,"$240,202.00",No,1,2,2,2,NA,Cary,NC,place
-78.9060242,35.8129161,115 Ballyliffen Lane,Cary Park,2055,2016,4,4,1,Attached,"$263,100","$267,090",0-.25 Acres,9,0,1.484,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.9063629,35.8135785,317 Rosapenna Lane,Cary Park,2055,2016,4,4,1,Attached,"$267,917","$267,917",0-.25 Acres,9,0,0.98,$0.00,Yes,0,0,153,153,NA,Cary,NC,highway
-78.7603139744097,35.7666851841521,1329 Doylin Drive,Greenwood Acres,2123,1977,3,2,1,Detached,"$275,000","$268,000",.26-.5 Acres,9,125,0.95,"$235,035.00",No,1,1,8,8,NA,Cary,NC,place
-78.9069549978478,35.8137571002874,511 Portstewart Drive,Cary Park,2057,2016,4,4,1,Attached,"$276,630","$268,630",0-.25 Acres,9,0,0.98,$0.00,Yes,0,0,137,137,NA,Cary,NC,place
-78.8566211375233,35.77202175,102 New Holland Place,Park Village,1641,1995,3,2,1,Detached,"$275,000","$269,000",0-.25 Acres,7,441,0.9505,"$232,210.00",No,1,1,15,15,NA,Cary,NC,building
-78.8223427755132,35.7685996305572,210 Copper Green Street,Brookgreen Forest,1604,1994,3,3,0,Detached,"$275,000","$269,000",0-.25 Acres,7,259,0.95,"$247,050.00",No,1,1,9,9,NA,Cary,NC,place
-78.867359625,35.81103775,110 Sawgrass Hill Court,Heritage Pines,2e3,2002,2,2,0,Attached,"$279,000","$269,000",0-.25 Acres,7,0,0.9845,"$272,347.00",No,1,2,66,66,NA,Cary,NC,place
-78.9063629,35.8135785,307 Rosapenna Lane,Cary Park,2062,2016,4,4,1,Attached,"$276,330","$269,330",0-.25 Acres,9,0,1.464,$0.00,Yes,0,0,1,1,NA,Cary,NC,highway
-78.798621985164,35.758587455747,108 Keeton Lane,Kildaire Farms,1742,1992,3,2,1,Detached,"$269,900","$269,474",.26-.5 Acres,6,361,0.9505,"$232,386.00",No,1,2,3,3,NA,Cary,NC,place
-78.9162646531498,35.8223810869676,3021 Remington Oaks Circle,Lexington Park at Amberly,1911,2006,3,2,1,Detached,"$271,500","$269,500",0-.25 Acres,7,0,0.9505,"$247,131.00",No,0,2,3,3,NA,Cary,NC,place
-78.7502045692576,35.7722491354642,1051 Dunsford Place,Walnut Hills,2405,1973,5,3,0,Detached,"$269,900","$269,900",.26-.5 Acres,10,0,0.9505,"$240,948.00",No,1,0,4,4,NA,Cary,NC,place
-78.9163634940452,35.8220550770432,3037 Remington Oaks Circle,Amberly,1898,2007,3,2,1,Detached,"$275,000","$270,000",0-.25 Acres,8,0,0.9505,"$257,856.00",No,0,2,5,5,NA,Cary,NC,place
-78.8086586153249,35.8144892639319,234 Langford Valley Way,Weston Place,1691,2010,3,2,1,Attached,"$275,000","$270,000",0-.25 Acres,6,0,0.896,"$250,620.00",No,1,2,19,19,NA,Cary,NC,place
-78.9049309770525,35.8438755075515,504 Panorama Park Place,Stonewater,2256,2009,3,2,2,Attached,"$284,500","$270,000",0-.25 Acres,8,0,1.02,"$247,722.00",No,1,2,160,160,NA,Cary,NC,place
-78.9060242,35.8129161,105 Ballyliffen Lane,Cary Park,2063,2016,4,4,1,Attached,"$266,825","$270,674",0-.25 Acres,9,0,1.484,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.9014115209737,35.8057805234047,1080 Indigo Ridge Place,Greystone,1880,2009,3,2,1,Attached,"$275,000","$271,000",0-.25 Acres,7,515,0.9505,"$220,263.00",No,1,2,6,6,NA,Cary,NC,place
-78.9035456138984,35.8173235600426,219 Broadgait Brae Road,Cary Park,2615,2004,3,2,1,Attached,"$272,000","$271,700",0-.25 Acres,7,0,0.98,"$275,900.00",No,1,2,7,7,NA,Cary,NC,place
-78.8122039222378,35.7776926500701,103 FOX Court,Trappers Run,1518,1983,3,2,1,Detached,"$275,000","$272,000",.26-.5 Acres,9,0,0.9845,"$206,763.00",No,1,2,24,5,NA,Cary,NC,place
-78.9063629,35.8135785,305 Rosapenna Lane,Cary Park,2058,2016,4,4,1,Attached,"$268,075","$272,065",0-.25 Acres,9,0,1.484,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.87609305,35.783102,305 Caraway Lane,Ashley Woods,1574,1999,3,2,1,Detached,"$259,900","$272,500",0-.25 Acres,6,0,0.959,"$244,597.00",No,1,2,3,3,NA,Cary,NC,building
-78.7531516122449,35.7757128571429,1195 Champion Drive,Ivy Meadows,1922,1972,4,3,0,Detached,"$279,900","$273,000",.26-.5 Acres,7,1926,0.95,"$174,117.00",No,1,0,15,15,NA,Cary,NC,place
-78.9063629,35.8135785,311 Rosapenna Lane,Cary Park,2064,2016,4,4,1,Attached,"$280,173","$273,173",0-.25 Acres,9,0,1.484,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.8633919134785,35.8077053943497,313 Indian Elm Lane,Heritage Pines,1575,2005,2,2,0,Detached,"$275,000","$273,500",0-.25 Acres,6,0,0.956,"$273,987.00",No,1,2,54,54,NA,Cary,NC,place
-78.7900106981254,35.818383021316,111 Silverridge Court,Silverton,2352,1992,3,3,1,Detached,"$279,500","$275,000",0-.25 Acres,9,0,0.09845,"$246,149.00",No,1,1,65,23,NA,Cary,NC,place
-78.8550448328324,35.78359325,116 Hilda Grace Lane,Upchurch Farms,1897,2003,4,2,1,Attached,"$275,000","$275,000",0-.25 Acres,9,0,0.9505,"$251,223.00",No,1,2,3,3,NA,Cary,NC,building
-78.8188060543667,35.7739857746555,102 Fallsworth Drive,Oxxford Hunt,1876,1988,3,2,1,Detached,"$275,000","$275,000",.26-.5 Acres,9,0,0.9505,"$246,583.00",No,1,1,0,0,NA,Cary,NC,place
-78.8000321690147,35.7590315938958,111 Leeward Court,Harbour Town,1964,1987,3,2,1,Detached,"$280,000","$275,000",0-.25 Acres,8,0,0.9845,"$248,175.00",No,1,0,26,26,NA,Cary,NC,place
-78.8318578433421,35.7782022565274,322 Bond Lake Drive,Bond Pointe,1712,1990,3,2,1,Detached,"$280,000","$275,000",0-.25 Acres,8,0,1.024,"$253,192.00",No,1,2,10,10,NA,Cary,NC,place
-78.7798762211454,35.7562790666332,1019 Thistle Briar Place,Troon at Kildaire,1591,2003,2,2,0,Condo,"$289,900","$275,000",0-.25 Acres,5,0,0.95,"$256,062.00",No,1,2,86,86,NA,Cary,NC,place
-78.7546256186963,35.773659605658,1037 Ivy Lane,Ivy Meadows,2310,1972,4,3,0,Detached,"$245,000","$275,000",.26-.5 Acres,8,30,0.93,"$218,088.00",No,1,0,1,1,NA,Cary,NC,place
-78.7880208883372,35.7844351673051,334 Willow Street,Montclair,1458,1998,3,2,1,Detached,"$269,900","$275,000",0-.25 Acres,8,0,0.95,"$193,373.00",No,1,0,0,0,NA,Cary,NC,place
-78.8601359103227,35.8141907269032,109 Lake Hickory Court,LakeridgeTownhomes,2016,1996,3,2,1,Attached,"$275,500","$275,500",0-.25 Acres,8,0,0.95,"$237,591.00",No,1,2,38,3,NA,Cary,NC,place
-78.8412788529667,35.7652373211311,108 Churchview Street,Weathersby,1925,2005,3,2,1,Attached,"$276,000","$276,000",0-.25 Acres,8,56,0.96,"$252,500.00",No,1,2,4,4,NA,Cary,NC,place
-78.7529110839273,35.7732845197191,1223 Askham Drive,Walnut Hills,2450,1971,5,3,0,Detached,"$284,900","$277,000",.26-.5 Acres,9,112,0.9845,"$230,624.00",No,1,0,109,109,NA,Cary,NC,place
-78.7514950537291,35.7661054917689,1215 Nottingham Drive,Walnut Ridge,2073,1978,4,2,1,Detached,"$279,900","$277,900",.26-.5 Acres,8,0,0.96,"$282,872.00",No,1,2,4,4,NA,Cary,NC,place
-78.781695,35.755342,601 Rigside Place,Troon at Kildaire,1580,2001,2,2,0,Condo,"$285,000","$278,500",0-.25 Acres,7,530,0.9924,"$251,796.00",No,1,2,40,40,NA,Cary,NC,place
-78.799504544037,35.7942215125613,111 Candy Apple Court,Carrousel Park,1616,1993,3,2,1,Detached,"$270,000","$279,000",.26-.5 Acres,10,0,0.95,"$219,170.00",No,1,2,5,5,NA,Cary,NC,place
-78.7879564678262,35.7127110765779,207 Forest Run Place,Westchester Woods,2013,1997,3,2,1,Detached,"$295,000","$279,000",.26-.5 Acres,7,0,1.255,"$270,009.00",No,1,1,93,93,NA,Cary,NC,place
-78.9130471387339,35.8391822308751,124 Sabiston Court,Carolina Preserve,1414,2009,2,2,0,Attached,"$279,000","$279,000",0-.25 Acres,6,0,0.983,"$177,600.00",No,0,2,25,25,NA,Cary,NC,place
-78.80148,35.685047,4800 Holly Brook Drive,Holly Brook,2101,2000,3,2,1,Detached,"$279,900","$279,900",0-.25 Acres,8,0,1,"$254,304.00",No,1,2,16,16,NA,Cary,NC,place
-78.8036567173403,35.768830095194,309 Trimble Avenue,Scottish Hills,2154,1988,4,3,0,Detached,"$279,900","$280,000",0-.25 Acres,7,180,0.95,"$235,073.00",No,1,0,64,64,NA,Cary,NC,place
-78.849494998989,35.8143025610133,235 Murray Glen Drive,Westover Park,1849,2006,3,2,1,Attached,"$280,000","$280,000",0-.25 Acres,6,0,0.9845,"$246,709.00",No,1,1,4,4,NA,Cary,NC,place
-78.8221366296127,35.7688904313952,115 Laurel Branch Drive,Brook Green Forest,2176,1994,4,2,1,Detached,"$286,500","$280,000",.26-.5 Acres,8,0,0.874,"$261,140.00",No,1,2,33,33,NA,Cary,NC,place
-78.7569679358472,35.7613599044374,209 Lawrence Road,Beaver Pond,2528,1984,3,2,1,Detached,"$285,000","$280,000",.26-.5 Acres,8,0,1,"$278,068.00",No,1,2,128,128,NA,Cary,NC,place
-78.7902596788482,35.8183745230802,102 Silverridge Court,Silverton,1709,1992,3,2,1,Detached,"$299,500","$280,000",0-.25 Acres,8,0,0.9505,"$231,063.00",No,1,0,24,24,NA,Cary,NC,place
-78.8604491578947,35.8309510526316,325 Scotlow Way,Manchester Park,1820,2012,3,2,1,Attached,"$275,000","$280,000",0-.25 Acres,6,0,0.91,"$239,203.00",No,1,2,5,5,NA,Cary,NC,place
-78.7800774787992,35.7964050629543,802 Northampton Drive,Northwoods,2268,1990,3,2,1,Detached,"$279,999","$280,000",.26-.5 Acres,8,0,0.9505,"$250,076.00",No,1,2,45,45,NA,Cary,NC,place
-78.851835142223507,35.81554625,106 Beeley Court,Madison Place,1821,1999,3,2,0,Attached,"$267,000","$280,000",0-.25 Acres,7,137,0.9505,"$254,825.00",No,1,2,1,1,NA,Cary,NC,highway
-78.9052721984022,35.8396958262123,133 Skyros Loop,Townes at Amberly,1715,2013,3,2,1,Attached,"$287,000","$280,000",0-.25 Acres,6,0,0.884,"$228,564.00",No,0,2,20,20,NA,Cary,NC,place
-78.7770752616426,35.8008285819555,106 McWaine Lane,Northwoods,2744,1987,4,3,1,Detached,"$290,000","$280,000",.26-.5 Acres,10,515,0.9845,"$271,733.00",No,1,2,18,18,NA,Cary,NC,place
-78.768927,35.78675,600 WEBSTER Street,Iron Gate,2362,1974,5,3,0,Detached,"$292,000","$280,000",.26-.5 Acres,9,0,0.9505,"$260,231.00",No,2,1,17,17,NA,Cary,NC,place
-78.76559148071,35.7530914736518,1675 Glengarry Drive,MacDonald Woods,2945,1979,5,3,0,Detached,"$285,000","$280,500",.26-.5 Acres,9,0,0.9505,"$241,320.00",No,0,0,75,75,NA,Cary,NC,place
-78.8196349145912,35.7690403252222,232 Amberglow Place,Brookgreen Forest,1911,1993,3,2,1,Detached,"$289,000","$281,000",0-.25 Acres,9,0,0.9505,"$263,230.00",No,1,2,6,6,NA,Cary,NC,place
-78.8407334465435,35.7648296957908,206 Royal Tower Way,Weathersby,1979,2005,3,2,1,Attached,"$277,000","$281,000",0-.25 Acres,8,0,0.9505,"$246,979.00",No,1,2,5,5,NA,Cary,NC,place
-78.783723776611,35.7783646764414,114 Avery Circle,Pine Valley,2428,1966,5,2,1,Detached,"$280,000","$281,000",.26-.5 Acres,10,0,0.9505,"$234,582.00",No,2,2,5,5,NA,Cary,NC,place
-78.9040839684706,35.8174954526013,235 Broadgait Brae,Cary Park,2564,2005,3,2,2,Attached,"$295,000","$281,000",.26-.5 Acres,8,0,0.98,"$269,654.00",No,1,2,2,2,NA,Cary,NC,place
-78.806065330162,35.8141372131284,2081 Weston Green Loop,Weston Place,1880,2011,3,2,1,Attached,"$289,900","$283,000",0-.25 Acres,8,0,0.9845,"$260,756.00",No,1,2,12,12,NA,Cary,NC,place
-78.7974167876564,35.7875404424687,730 Magnolia Drive,Oakwood Heights,2023,1975,4,2,0,Detached,"$280,000","$284,000",.26-.5 Acres,9,0,0.9845,"$189,981.00",No,1,0,3,3,NA,Cary,NC,place
-78.9163779617374,35.8265588894636,826 Endhaven Place,Carolina Preserve,1563,2007,3,2,0,Detached,"$284,900","$284,900",0-.25 Acres,7,0,0.9,"$238,934.00",No,0,2,7,7,NA,Cary,NC,place
-78.7804504614931,35.7595796403744,210 Hanover Place,Hanover Place,1676,1987,2,2,1,Attached,"$285,000","$285,000",0-.25 Acres,8,0,0.95,"$224,483.00",No,1,1,10,10,NA,Cary,NC,place
-78.9144882078316,35.8330167664385,105 Hennigan Drive,Carolina Preserve,1531,2007,3,2,0,Detached,"$285,000","$285,000",0-.25 Acres,6,0,0.9838,"$234,745.00",No,0,2,25,25,NA,Cary,NC,place
-78.8538544354838,35.78121045,405 Tresa Brook Court,Upchurch Farms,2002,2006,4,2,1,Attached,"$289,900","$285,000",0-.25 Acres,9,0,0.93,"$268,020.00",No,1,2,85,85,NA,Cary,NC,building
-78.801742234672,35.7859803019411,115 Braintree Court,Goodwood,2365,1994,3,2,1,Detached,"$274,950","$285,000",0-.25 Acres,8,454,0.95,"$240,550.00",No,2,0,3,3,NA,Cary,NC,place
-78.8106286204708,35.7594814644831,108 Coatbridge Circle,Scottish Hills,1812,1979,4,3,0,Detached,"$275,000","$285,700",.26-.5 Acres,8,252,0.9586,"$249,113.00",No,1,0,3,3,NA,Cary,NC,place
-78.9015396504588,35.8052960663409,1012 Indigo Ridge Place,Greystone,2536,2008,3,3,1,Attached,"$285,900","$285,900",0-.25 Acres,8,0,0.9505,"$277,012.00",No,1,1,91,91,NA,Cary,NC,place
-78.9063629,35.8135785,303 Rosapenna Lane,Cary Park,2063,2016,4,4,1,Attached,"$281,050","$286,405",0-.25 Acres,9,0,0.098,"$292,000.00",Yes,0,0,55,55,NA,Cary,NC,highway
-78.9063629,35.8135785,303 Rosapenna Lane,Cary Park,2061,2016,4,4,1,Attached,"$286,405","$286,405",0-.25 Acres,9,0,1.464,$0.00,Yes,0,0,0,0,NA,Cary,NC,highway
-78.8336604341238,35.7756061890767,215 Wintermist Drive,Carrington,2130,1990,4,2,1,Detached,"$290,000","$287,000",0-.25 Acres,9,0,0.98,"$248,199.00",No,1,1,23,23,NA,Cary,NC,place
-78.7795918116298,35.7267089184802,112 Quarter Path,Williamsburg Commons,1964,1988,3,2,1,Detached,"$300,000","$287,000",0-.25 Acres,6,665,0.9845,"$274,007.00",No,1,1,60,60,NA,Cary,NC,place
-78.9188873954127,35.8114982747133,710 Broward Lane,Weldon Ridge,1852,2009,3,2,1,Attached,"$285,000","$287,000",0-.25 Acres,6,0,0.9505,"$264,238.00",No,1,2,3,3,NA,Cary,NC,place
-78.9068982674446,35.8136336097965,527 Portstewart Drive,Cary Park,2054,2016,4,4,1,Attached,"$287,300","$287,300",0-.25 Acres,9,0,1.398,$0.00,Yes,0,0,0,0,NA,Cary,NC,place
-78.9068982674446,35.8136336097965,527 Portstewart Drive,Cary Park,2063,2016,4,4,1,Attached,"$300,297","$287,300",0-.25 Acres,9,0,0.98,$0.00,Yes,0,0,51,51,NA,Cary,NC,place
-78.8083283655835,35.7585368264097,1218 Wishaw Court,Scottish Hills,1922,1974,4,2,1,Detached,"$295,000","$287,500",.26-.5 Acres,8,1,0.98,"$233,356.00",No,1,2,12,12,NA,Cary,NC,place
-78.8358479552524,35.7840620496322,113 Fairfax Lane,Fairfax Of The Parkway,3131,1991,5,3,1,Detached,"$310,000","$287,500",0-.25 Acres,10,0,0.99207,"$352,201.00",No,1,2,48,48,NA,Cary,NC,place
-78.8360746753444,35.7838470349518,102 Fairfax Lane,Fairfax Of The Parkway,2050,1992,4,2,1,Detached,"$299,999","$288,000",0-.25 Acres,10,0,0.9845,"$292,160.00",No,1,2,123,123,NA,Cary,NC,place
-78.8245967688592,35.7740106270777,109 Swallow Hill Court,Oxxford Hunt,1771,1989,4,2,0,Detached,"$279,900","$289,000",0-.25 Acres,7,0,0.95,"$235,765.00",No,1,2,1,1,NA,Cary,NC,place
-78.7817148979698,35.7559909896667,803 Coalburn Place,Troon at Kildaire,1568,2001,2,2,0,Condo,"$290,500","$289,000",0-.25 Acres,7,1568,0.9505,"$262,335.00",No,1,2,25,25,NA,Cary,NC,place
-78.8574225892061,35.814373081128,105 Lake Tillery Drive,Lakeridge,2048,1997,3,2,1,Attached,"$289,500","$289,500",0-.25 Acres,7,0,0.864,"$252,151.00",No,1,2,12,12,NA,Cary,NC,place
-78.918883,35.811498,708 Broward Lane,Weldon Ridge,1889,2009,3,2,1,Attached,"$289,900","$289,900",0-.25 Acres,7,135,0.9845,"$267,625.00",No,1,2,3,3,NA,Cary,NC,place
-78.7428682596744,35.7492259617339,8635 Macedonia Lake Drive,Creekside at Tryon Village,2296,2010,4,2,1,Attached,"$290,000","$290,000",0-.25 Acres,6,0,0.9505,"$257,086.00",No,1,2,2,2,NA,Cary,NC,place
-78.8045926,35.7912351,1015 Contessa Drive,Weatherfield,1895,2015,3,2,1,Attached,"$289,900","$290,000",0-.25 Acres,6,0,0.95,"$259,626.00",No,1,2,4,4,NA,Cary,NC,highway
-78.8697978770894,35.8149776409361,715 Grace Hodge Drive,Olde Carpenter,1746,2009,3,2,1,Attached,"$279,900","$290,000",0-.25 Acres,6,0,0.864,"$231,902.00",No,0,2,3,3,NA,Cary,NC,place
-78.850604,35.814575,1068 Kingston Grove Drive,Westover Park,2383,2007,3,2,1,Attached,"$299,000","$290,000",0-.25 Acres,9,0,0.95,"$269,739.00",No,1,1,25,25,NA,Cary,NC,place
-78.8172185047289,35.7757910836219,105 S Becket Street,Oxxford Hunt,2282,1988,3,2,1,Detached,"$290,000","$290,000",0-.25 Acres,8,0,0.9845,"$252,820.00",No,1,2,3,3,NA,Cary,NC,place
-78.8366650342213,35.7800970368538,106 Bebington Drive,Kenilworth,2204,1993,4,2,1,Detached,"$300,500","$290,000",0-.25 Acres,9,0,0.96,"$288,292.00",No,1,2,113,113,NA,Cary,NC,place
-78.9038828932448,35.8433922301898,416 Panorama Park Place,Stonewater,2535,2007,4,3,1,Attached,"$298,000","$290,000",0-.25 Acres,7,0,0.9845,"$265,449.00",No,1,2,63,63,NA,Cary,NC,place
-78.9140138889393,35.8327682243881,220 Callum Place,Carolina Preserve,1439,2006,3,2,0,Detached,"$294,500","$291,000",0-.25 Acres,6,0,0.96,"$266,546.00",No,0,2,4,4,NA,Cary,NC,place
-78.7919564773712,35.7729318943989,910 Union Street,Wishing Well Village,2249,1971,4,2,1,Detached,"$299,990","$291,000",.26-.5 Acres,11,0,0.9845,"$216,982.00",No,1,1,9,9,NA,Cary,NC,place
-78.9049363105935,35.8432627094698,482 Panorama Park Place,Stonewater,2551,2007,3,2,2,Attached,"$299,000","$292,000",0-.25 Acres,8,0,0.9505,"$266,534.00",No,1,2,2,2,NA,Cary,NC,place
-78.8742964647976,35.780204,507 Catlin Road,Chesney Glen,1719,1994,3,2,1,Detached,"$295,000","$292,000",.51-.75 Acres,6,0,0.985,"$250,465.00",No,1,2,18,18,NA,Cary,NC,building
-78.9147947074435,35.8321670568351,320 Easton Grey Loop,Carolina Preserve,1440,2008,3,2,0,Detached,"$296,500","$292,000",0-.25 Acres,6,0,0.99,"$238,181.00",No,1,2,5,5,NA,Cary,NC,place
-78.8495009217127,35.8152692087684,1042 Kingston Grove Drive,Westover Park,2402,2007,3,2,1,Attached,"$295,000","$292,000",0-.25 Acres,7,0,0.9505,"$274,843.00",No,1,1,8,8,NA,Cary,NC,place
