X,Y,,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,City,State,addrtype,addrlocat
-78.866095,35.759834,221,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2097596/0/60/45/d13de88e5eaf64fcd6bdca5f4a9c780b/2/f08e3c39ae1118fcd5f434baae7417de/2097596.JPG,2097596,CLOSED,010/A,2004 Castleburg Drive,Charleston Village,2098,1997,3,2,1,Detached,"$299,000","$290,000",.26-.5 Acres,8,0,0.98,"$262,657.00",No,1,2,7,7,12/15/2016,0.97,NA,Apex,NC,street_address
-78.908191,35.734149,222,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2048461/0/60/45/21911b5df5fbaefbf2f10b86dc99c61e/2/aa463b6e6af0861dd61f1986a4bd4df8/2048461.JPG,2048461,CLOSED,015/B,4026 Winecott Drive,Woodridge,2005,1999,4,2,1,Detached,"$290,000","$290,000",0-.25 Acres,11,0,1.004,"$261,567.00",No,1,2,1,1,3/14/2016,1,NA,Apex,NC,street_address
-78.831705,35.7403229,223,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092858/0/60/45/15f18a07893182ed6bcf6d56091bc019/2/7cae5402c7b00ca48b7819bb8ecab130/2092858.JPG,2092858,CLOSED,015/C,1315 Apache Lane,Shepherds Vineyard,2190,1987,4,2,1,Detached,"$299,900","$290,000",0-.25 Acres,8,0,1.0045,"$253,059.00",No,1,1,43,43,12/20/2016,0.97,NA,Apex,NC,street_address
-78.8713435,35.726879,224,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2075388/0/60/45/463d999f0f4fd4889ac23ae44f13845a/2/7e356b084bc787bd874e0e23b3abc91b/2075388.JPG,2075388,CLOSED,015/B,214 Homegate Circle,Scotts Mill,1890,2004,3,2,1,Detached,"$295,000","$290,000",0-.25 Acres,7,1322,1.0045,"$283,918.00",No,1,2,52,52,10/3/2016,0.98,NA,Apex,NC,street_address
-78.8805579,35.731534,225,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2071138/0/60/45/f2957f2aa6d60bfc1b50a9a6cfd8e47f/2/c47f954c09d22b5d1d3adaf767f5d8ed/2071138.JPG,2071138,CLOSED,015/B,1319 Pendula Path,Dogwood Ridge,2750,2003,4,2,1,Detached,"$316,000","$290,000",.26-.5 Acres,8,0,0.968,"$282,359.00",No,1,2,15,15,8/9/2016,0.92,NA,Apex,NC,street_address
-78.900329,35.732952,226,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069580/0/60/45/46d641de199e0c51ee1bfeadad5486aa/2/847b264bc15eb244fd361ec2b3b88172/2069580.JPG,2069580,CLOSED,015/B,103 Brierridge Drive,Greenbrier,2192,2000,3,2,1,Detached,"$294,500","$292,000",0-.25 Acres,10,0,1.0045,"$223,656.00",No,1,2,4,4,7/8/2016,0.99,NA,Apex,NC,street_address
-78.897898,35.718081,227,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2061546/0/60/45/c26e7b01fdac5ac35a3ddd74da06b29e/2/70ad2f152a6f025c4ede894c301402ef/2061546.JPG,2061546,CLOSED,015/B,2117 Frissell Avenue,Crocketts Ridge,2130,2001,3,2,1,Detached,"$290,000","$292,000",0-.25 Acres,10,80,1.0045,"$257,653.00",No,1,2,5,5,6/9/2016,1.01,NA,Apex,NC,street_address
-78.898886,35.71967,228,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081805/0/60/45/29cb1c7601bba28bc32354356f1050ce/2/311ca36fd1ba1bd35d91d2fea27bea96/2081805.JPG,2081805,CLOSED,015/B,2108 Jerimouth Drive,Crocketts Ridge,2363,2000,4,2,1,Detached,"$299,000","$292,500",0-.25 Acres,8,0,0.9545,"$259,646.00",No,1,2,10,10,9/30/2016,0.98,NA,Apex,NC,street_address
-78.832451,35.7400469,229,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2048944/0/60/45/52448bc47558c318abec8c377afdb412/2/a339fa0cb28151453e41113032d838d3/2048944.JPG,2048944,CLOSED,015/C,1309 Apache Lane,Shepherds Vineyard,2426,1989,3,2,1,Detached,"$293,000","$293,000",.26-.5 Acres,9,0,0.0101,"$274,834.00",No,1,2,10,10,4/1/2016,1,NA,Apex,NC,street_address
-78.868239,35.760558,230,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2048164/0/60/45/364fee5e091346a8f76ff68d51b38190/2/48766cf8ea116ee07b0a7043a22b1b23/2048164.JPG,2048164,CLOSED,010/A,1914 Castleburg Drive,Charleston Village,1903,1996,4,2,1,Detached,"$290,000","$295,000",0-.25 Acres,11,0,1.0045,"$245,024.00",No,1,2,2,2,3/17/2016,1.02,NA,Apex,NC,street_address
-78.866914,35.743209,231,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2052218/0/60/45/0a7c792bde93526258a6c1ed99fdd617/2/f221840debc751fac52b8463e6dfff12/2052218.JPG,2052218,CLOSED,015/C,1008 Wicksteed Court,Haddon Hall,1869,1996,3,2,0,Detached,"$299,999","$295,000",.26-.5 Acres,6,0,1.0045,"$296,336.00",No,1,2,29,29,5/17/2016,0.98,NA,Apex,NC,street_address
-78.831186,35.740551,232,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069878/0/60/45/0de652f74207c5cf1e8bab32a5b25bf9/2/41b794c078807a497748aba481c53bfa/2069878.JPG,2069878,CLOSED,015/C,1319 Apache Lane,Shepherds Vineyard,2013,1987,3,2,1,Detached,"$300,000","$295,000",0-.25 Acres,8,0,1.0045,"$269,942.00",No,1,2,2,2,7/28/2016,0.98,NA,Apex,NC,street_address
-78.876214,35.732588,233,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099186/0/60/45/cc21575e30bbdd69358496ae9b2b26c5/2/91a522ef8c8ad6db597d03466a641b74/2099186.JPG,2099186,CLOSED,015/B,1504 Redwater Branch Court,Dogwood Ridge,1865,2000,3,2,1,Detached,"$289,900","$295,000",0-.25 Acres,6,0,0.9805,"$265,436.00",No,1,2,2,2,12/20/2016,1.02,NA,Apex,NC,street_address
-78.850527,35.738711,234,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085120/0/60/45/a56a98944d44be9b1587dfdb0d2750a5/2/2e28092a087a8991a968935710cbd5fc/2085120.JPG,2085120,CLOSED,015/C,210 Abbey Oak Lane,Salem Oaks,2427,1998,4,3,1,Detached,"$290,000","$297,000",0-.25 Acres,8,0,0.9805,"$259,127.00",No,1,2,1,1,10/6/2016,1.02,NA,Apex,NC,street_address
-78.834583,35.730681,235,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060941/0/60/45/dbe76443c70e56125edadced997ccf4b/2/505d58b15f94d641d6778d03929a4c54/2060941.JPG,2060941,CLOSED,015/A,403 Vintage Grove Lane,Surrey Meadows,1964,1995,3,2,1,Detached,"$289,900","$297,000",0-.25 Acres,7,0,0.99,"$252,276.00",No,1,2,4,4,6/2/2016,1.02,NA,Apex,NC,street_address
-78.887831,35.735044,236,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2064946/0/60/45/0d89c08c6e6fce2d29f0852577a90b95/2/84ca1f06d6ccc3d4fc8a7578b6f3a85f/2064946.JPG,2064946,CLOSED,015/B,1509 Ashley Downs Drive,Ashley Downs,2092,2001,3,2,0,Detached,"$290,000","$297,000",.26-.5 Acres,8,0,1.0045,"$228,962.00",No,1,2,3,3,6/23/2016,1.02,NA,Apex,NC,street_address
-78.887402,35.736483,237,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089864/0/60/45/26130be2825416c45ae6dee6fef20659/2/88e6963450e6becfa1f2812334cab14d/2089864.JPG,2089864,CLOSED,015/B,1005 Double Spring Court,Ashley Downs,2245,2001,3,2,1,Detached,"$302,500","$297,500",.26-.5 Acres,9,619,1.045,"$247,960.00",No,1,2,78,8,11/10/2016,0.98,NA,Apex,NC,street_address
-78.827259,35.742771,238,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2056737/0/60/45/8f530c2603b82f0e44c0cebfb5f23cc0/2/7c586f1a417f2fc49fad25d07cdb1242/2056737.JPG,2056737,CLOSED,015/C,1002 Springmill Court,Shepherds Vineyard,2266,1986,4,3,1,Detached,"$299,900","$299,900",.26-.5 Acres,9,0,1,"$295,962.00",No,1,1,6,6,4/28/2016,1,NA,Apex,NC,street_address
